City,State,Zip3
ELGIN,TN,377
ELGIN,TX,786
ELIDA,NM,881
ELIDA,OH,458
ELIM,AK,997
ELIOT,ME,039
ELIZABETH,AR,725
ELIZABETH,CO,801
ELIZABETH,IL,610
ELIZABETH,IN,471
ELIZABETH,LA,706
ELIZABETH,NJ,072
ELIZABETH,PA,150
ELIZABETH,WV,261
ELIZABETH CITY,NC,279
ELIZABETHTON,TN,376
ELIZABETHTOWN,IL,629
ELIZABETHTOWN,IN,472
ELIZABETHTOWN,KY,427
ELIZABETHTOWN,NC,283
ELIZABETHTOWN,NY,129
ELIZABETHTOWN,PA,170
ELIZABETHVILLE,PA,170
ELIZAVILLE,NY,125
ELK,CA,954
ELK,WA,990
ELK CITY,ID,835
ELK CITY,KS,673
ELK CITY,OK,736
ELK CREEK,CA,959
ELK CREEK,MO,654
ELK CREEK,NE,683
ELK CREEK,VA,243
ELK FALLS,KS,673
ELK GARDEN,WV,267
ELK GROVE,CA,956
ELK GROVE VILLAGE,IL,600
ELK HORN,IA,515
ELK MILLS,MD,219
ELK MOUND,WI,547
ELK MOUNTAIN,WY,823
ELK PARK,NC,286
ELK POINT,SD,570
ELK RAPIDS,MI,496
ELK RIVER,ID,838
ELK RIVER,MN,553
ELKA PARK,NY,124
ELKADER,IA,520
ELKHART,IA,500
ELKHART,IL,626
ELKHART,IN,465
ELKHART,KS,679
ELKHART,TX,758
ELKHART LAKE,WI,530
ELKHORN,NE,680
ELKHORN,WI,531
ELKHORN CITY,KY,415
ELKIN,NC,286
ELKINS,AR,727
ELKINS,NH,032
ELKINS,WV,262
ELKINS PARK,PA,190
ELKLAND,MO,656
ELKLAND,PA,169
ELKMONT,AL,356
ELKO,GA,310
ELKO,NV,898
ELKO,SC,298
ELKO NEW MARKET,MN,550
ELKRIDGE,MD,210
ELKTON,FL,320
ELKTON,KY,422
ELKTON,MD,219
ELKTON,MI,487
ELKTON,OH,444
ELKTON,OR,974
ELKTON,SD,570
ELKTON,TN,384
ELKTON,VA,228
ELKVIEW,WV,250
ELKVILLE,IL,629
ELLABELL,GA,313
ELLAVILLE,GA,318
ELLENBORO,NC,280
ELLENBORO,WV,263
ELLENBURG,NY,129
ELLENBURG CENTER,NY,129
ELLENBURG DEPOT,NY,129
ELLENDALE,DE,199
ELLENDALE,MN,560
ELLENDALE,ND,584
ELLENDALE,TN,380
ELLENSBURG,WA,989
ELLENTON,FL,342
ELLENTON,GA,317
ELLENVILLE,NY,124
ELLENWOOD,GA,302
ELLERBE,NC,283
ELLERSLIE,MD,215
ELLETTSVILLE,IN,474
ELLICOTT CITY,MD,210
ELLICOTTVILLE,NY,147
ELLIJAY,GA,305
ELLINGER,TX,789
ELLINGTON,CT,060
ELLINGTON,MO,636
ELLINGTON,NY,147
ELLINWOOD,KS,675
ELLIOTT,IA,515
ELLIOTT,IL,609
ELLIOTT,SC,290
ELLIOTTSBURG,PA,170
ELLIOTTVILLE,KY,403
ELLIS,ID,832
ELLIS,KS,676
ELLIS GROVE,IL,622
ELLISBURG,NY,136
ELLISON BAY,WI,542
ELLISTON,MT,597
ELLISTON,VA,240
ELLISVILLE,IL,614
ELLISVILLE,MS,394
ELLOREE,SC,290
ELLSINORE,MO,639
ELLSTON,IA,500
ELLSWORTH,IA,500
ELLSWORTH,KS,674
ELLSWORTH,ME,046
ELLSWORTH,MI,497
ELLSWORTH,MN,561
ELLSWORTH,NE,693
ELLSWORTH,OH,444
ELLSWORTH,PA,153
ELLSWORTH,WI,540
ELLWOOD CITY,PA,161
ELM,PA,175
ELM CITY,NC,278
ELM CREEK,NE,688
ELM GROVE,LA,710
ELM HALL,MI,488
ELM MOTT,TX,766
ELM SPRINGS,AR,727
ELM SPRINGS,SD,577
ELMA,IA,506
ELMA,NY,140
ELMA,WA,985
ELMATON,TX,774
ELMDALE,KS,668
ELMENDORF,TX,781
ELMER,LA,714
ELMER,MO,635
ELMER,NJ,080
ELMER CITY,WA,991
ELMHURST,IL,601
ELMHURST,NY,113
ELMIRA,CA,956
ELMIRA,MI,497
ELMIRA,NY,148
ELMIRA,OR,974
ELMO,MO,644
ELMO,MT,599
ELMO,TX,751
ELMO,UT,845
ELMONT,NY,110
ELMORA,PA,157
ELMORE,AL,360
ELMORE,OH,434
ELMORE CITY,OK,734
ELMSFORD,NY,105
ELMWOOD,IL,615
ELMWOOD,MA,023
ELMWOOD,NE,683
ELMWOOD,WI,547
ELMWOOD PARK,IL,607
ELMWOOD PARK,NJ,074
ELNORA,IN,475
ELON,NC,272
ELORA,TN,373
ELOY,AZ,851
ELRAMA,PA,150
ELROD,AL,354
ELROSA,MN,563
ELROY,WI,539
ELSA,TX,785
ELSBERRY,MO,633
ELSIE,MI,488
ELSIE,NE,691
ELSINORE,UT,847
ELTON,LA,705
ELTON,PA,159
ELTOPIA,WA,993
ELVASTON,IL,623
ELVERSON,PA,195
ELVERTA,CA,956
ELWELL,MI,488
ELWIN,IL,625
ELWOOD,IA,522
ELWOOD,IL,604
ELWOOD,IN,460
ELWOOD,KS,660
ELWOOD,NE,689
ELY,IA,522
ELY,MN,557
ELY,NV,893
ELYRIA,OH,440
ELYSBURG,PA,178
ELYSIAN,MN,560
ELYSIAN FIELDS,TX,756
EMBARRASS,MN,557
EMBARRASS,WI,549
EMBLEM,WY,824
EMDEN,IL,626
EMDEN,MO,634
EMEIGH,PA,157
EMELLE,AL,354
EMERADO,ND,582
EMERALD,WI,540
EMERALD ISLE,NC,285
EMERSON,AR,717
EMERSON,IA,515
EMERSON,NE,687
EMERSON,NJ,076
EMERY,SD,573
EMERY,UT,845
EMERYVILLE,CA,946
EMIGRANT,MT,590
EMIGRANT GAP,CA,957
EMIGSVILLE,PA,173
EMILY,MN,564
EMINENCE,IN,461
EMINENCE,KY,400
EMINENCE,MO,654
EMINGTON,IL,609
EMLENTON,PA,163
EMLYN,KY,407
EMMA,MO,653
EMMALENA,KY,417
EMMAUS,PA,180
EMMET,AR,718
EMMETSBURG,IA,505
EMMETT,ID,836
EMMETT,KS,664
EMMITSBURG,MD,217
EMMONAK,AK,995
EMMONS,MN,560
EMORY,TX,754
EMORY,VA,243
EMPIRE,AL,350
EMPIRE,CA,953
EMPIRE,CO,804
EMPIRE,MI,496
EMPIRE,NV,894
EMPIRE,OH,439
EMPORIA,KS,668
EMPORIA,VA,238
EMPORIUM,PA,158
ENCAMPMENT,WY,823
ENCINAL,TX,780
ENCINITAS,CA,920
ENCINO,CA,913
ENCINO,NM,883
ENCINO,TX,783
ENDEAVOR,PA,163
ENDEAVOR,WI,539
ENDERLIN,ND,580
ENDERS,NE,690
ENDICOTT,NE,683
ENDICOTT,NY,137
ENDICOTT,WA,991
ENERGY,IL,629
ENERGY,TX,764
ENFIELD,CT,060
ENFIELD,IL,628
ENFIELD,NC,278
ENFIELD,NH,037
ENFIELD CENTER,NH,037
ENGADINE,MI,498
ENGELHARD,NC,278
ENGLAND,AR,720
ENGLEWOOD,CO,801
ENGLEWOOD,FL,342
ENGLEWOOD,KS,678
ENGLEWOOD,NJ,076
ENGLEWOOD,OH,453
ENGLISH,IN,471
ENID,MS,389
ENID,OK,737
ENIGMA,GA,317
ENKA,NC,287
ENLOE,TX,754
ENNICE,NC,286
ENNING,SD,577
ENNIS,MT,597
ENNIS,TX,751
ENOCHS,TX,793
ENOLA,AR,720
ENON,OH,453
ENON VALLEY,PA,161
ENOREE,SC,293
ENOSBURG FALLS,VT,054
ENSENADA,PR,006
ENTERPRISE,AL,363
ENTERPRISE,KS,674
ENTERPRISE,MS,393
ENTERPRISE,OR,978
ENTERPRISE,UT,847
ENTERPRISE,WV,265
ENTIAT,WA,988
ENTRIKEN,PA,166
ENUMCLAW,WA,980
ENVILLE,TN,383
EOLA,IL,605
EOLA,TX,769
EOLIA,MO,633
EPES,AL,354
EPHRAIM,UT,846
EPHRAIM,WI,542
EPHRATA,PA,175
EPHRATA,WA,988
EPPING,ND,588
EPPING,NH,030
EPPS,LA,712
EPSOM,NH,032
EPWORTH,IA,520
EQUALITY,AL,360
EQUALITY,IL,629
EQUINUNK,PA,184
ERA,TX,762
ERATH,LA,705
ERBACON,WV,262
ERHARD,MN,565
ERICK,OK,736
ERICSON,NE,686
ERIE,CO,805
ERIE,IL,612
ERIE,KS,667
ERIE,MI,481
ERIE,ND,580
ERIE,PA,164
ERIEVILLE,NY,130
ERIN,TN,370
ERLANGER,KY,410
ERNUL,NC,285
EROS,LA,712
ERROL,NH,035
ERSKINE,MN,565
ERVING,MA,013
ERWIN,TN,376
ERWINNA,PA,189
ERWINVILLE,LA,707
ESBON,KS,669
ESCALANTE,UT,847
ESCALON,CA,953
ESCANABA,MI,498
ESCATAWPA,MS,395
ESCONDIDO,CA,920
ESKDALE,WV,250
ESKO,MN,557
ESKRIDGE,KS,664
ESMOND,IL,601
ESMOND,ND,583
ESOM HILL,GA,301
ESOPUS,NY,124
ESPANOLA,NM,875
ESPARTO,CA,956
ESPERANCE,NY,120
ESSEX,CT,064
ESSEX,IA,516
ESSEX,IL,609
ESSEX,MA,019
ESSEX,MD,212
ESSEX,MO,638
ESSEX,NY,129
ESSEX FELLS,NJ,070
ESSEX JUNCTION,VT,054
ESSIE,KY,408
ESSINGTON,PA,190
ESTACADA,OR,970
ESTANCIA,NM,870
ESTELL MANOR,NJ,083
ESTELLINE,SD,572
ESTELLINE,TX,792
ESTER,AK,997
ESTERO,FL,339
ESTES PARK,CO,805
ESTHERVILLE,IA,513
ESTHERWOOD,LA,705
ESTILL,SC,299
ESTILL SPRINGS,TN,373
ETHAN,SD,573
ETHEL,LA,707
ETHEL,MO,635
ETHEL,MS,390
ETHEL,WA,985
ETHEL,WV,250
ETHELSVILLE,AL,354
ETHER,NC,272
ETHRIDGE,MT,594
ETHRIDGE,TN,384
ETNA,CA,960
ETNA,NH,037
ETNA,NY,130
ETNA,OH,430
ETOILE,TX,759
ETON,GA,307
ETOWAH,AR,724
ETOWAH,NC,287
ETOWAH,TN,373
ETTA,MS,386
ETTERS,PA,173
ETTRICK,WI,546
EUBANK,KY,425
EUCHA,OK,743
EUCLID,OH,441
EUDORA,AR,716
EUFAULA,AL,360
EUFAULA,OK,744
EUGENE,MO,650
EUGENE,OR,974
EULESS,TX,760
EUNICE,LA,705
EUNICE,NM,882
EUPORA,MS,397
EURE,NC,279
EUREKA,CA,955
EUREKA,IL,615
EUREKA,KS,670
EUREKA,MI,488
EUREKA,MO,630
EUREKA,MT,599
EUREKA,NV,893
EUREKA,SD,574
EUREKA,UT,846
EUREKA,WI,549
EUREKA SPRINGS,AR,726
EUSTACE,TX,751
EUSTIS,FL,327
EUSTIS,ME,049
EUSTIS,NE,690
EUTAW,AL,354
EUTAWVILLE,SC,290
EVA,AL,356
EVA,TN,383
EVADALE,TX,776
EVANGELINE,LA,705
EVANS,CO,806
EVANS,GA,308
EVANS,LA,706
EVANS,WV,252
EVANS CITY,PA,160
EVANS MILLS,NY,136
EVANSPORT,OH,435
EVANSTON,IL,602
EVANSTON,WY,829
EVANSVILLE,AR,727
EVANSVILLE,IL,622
EVANSVILLE,IN,477
EVANSVILLE,MN,563
EVANSVILLE,WI,535
EVANT,TX,765
EVART,MI,496
EVARTS,KY,408
EVELETH,MN,557
EVENING SHADE,AR,725
EVENSVILLE,TN,373
EVEREST,KS,664
EVERETT,PA,155
EVERETT,WA,980
EVERETTS,NC,278
EVERGLADES CITY,FL,341
EVERGREEN,AL,364
EVERGREEN,CO,804
EVERGREEN,LA,713
EVERGREEN,NC,284
EVERGREEN,VA,239
EVERGREEN PARK,IL,608
EVERLY,IA,513
EVERSON,PA,156
EVERSON,WA,982
EVERTON,AR,726
EVINGTON,VA,245
EVINSTON,FL,326
EWA BEACH,HI,967
EWELL,MD,218
EWEN,MI,499
EWING,KY,410
EWING,MO,634
EWING,NE,687
EWING,VA,242
EXCEL,AL,364
EXCELLO,MO,652
EXCELSIOR,PA,178
EXCELSIOR SPRINGS,MO,640
EXELAND,WI,548
EXETER,CA,932
EXETER,ME,044
EXETER,NE,683
EXETER,NH,038
EXETER,RI,028
EXIRA,IA,500
EXMORE,VA,233
EXPERIMENT,GA,302
EXTON,PA,193
EYOTA,MN,559
EZEL,KY,414
FABENS,TX,798
FABER,VA,229
FABIUS,NY,130
FAGUS,MO,639
FAIR BLUFF,NC,284
FAIR GROVE,MO,656
FAIR HAVEN,MI,480
FAIR HAVEN,NJ,077
FAIR HAVEN,NY,130
FAIR HAVEN,VT,057
FAIR LAWN,NJ,074
FAIR OAKS,CA,956
FAIR OAKS,IN,479
FAIR PLAY,MO,656
FAIR PLAY,SC,296
FAIRACRES,NM,880
FAIRBANK,IA,506
FAIRBANK,PA,154
FAIRBANKS,AK,997
FAIRBANKS,IN,478
FAIRBANKS,LA,712
FAIRBORN,OH,453
FAIRBURN,GA,302
FAIRBURN,SD,577
FAIRBURY,IL,617
FAIRBURY,NE,683
FAIRCHANCE,PA,154
FAIRCHILD,WI,547
FAIRCHILD AIR FORCE BASE,WA,990
FAIRDALE,KY,401
FAIRDALE,ND,582
FAIRDALE,WV,258
FAIRFAX,CA,949
FAIRFAX,IA,522
FAIRFAX,MN,553
FAIRFAX,MO,644
FAIRFAX,OK,746
FAIRFAX,SC,298
FAIRFAX,SD,573
FAIRFAX,VA,220
FAIRFAX,VT,054
FAIRFIELD,AL,350
FAIRFIELD,CA,945
FAIRFIELD,CT,064
FAIRFIELD,FL,326
FAIRFIELD,IA,525
FAIRFIELD,ID,833
FAIRFIELD,IL,628
FAIRFIELD,KY,400
FAIRFIELD,ME,049
FAIRFIELD,MT,594
FAIRFIELD,NE,689
FAIRFIELD,NJ,070
FAIRFIELD,OH,450
FAIRFIELD,PA,173
FAIRFIELD,TX,758
FAIRFIELD,VA,244
FAIRFIELD,VT,054
FAIRFIELD,WA,990
FAIRFIELD BAY,AR,720
FAIRFOREST,SC,293
FAIRHAVEN,MA,027
FAIRHOPE,AL,365
FAIRHOPE,PA,155
FAIRLAND,IN,461
FAIRLAND,OK,743
FAIRLAWN,OH,443
FAIRLEE,VT,050
FAIRLESS HILLS,PA,190
FAIRMONT,MN,560
FAIRMONT,NC,283
FAIRMONT,NE,683
FAIRMONT,OK,737
FAIRMONT,WV,265
FAIRMOUNT,GA,301
FAIRMOUNT,IL,618
FAIRMOUNT,IN,469
FAIRMOUNT,ND,580
FAIRMOUNT CITY,PA,162
FAIRPLAY,CO,804
FAIRPLAY,MD,217
FAIRPORT,NY,144
FAIRPORT HARBOR,OH,440
FAIRTON,NJ,083
FAIRVIEW,IL,614
FAIRVIEW,KS,664
FAIRVIEW,KY,422
FAIRVIEW,MI,486
FAIRVIEW,MO,648
FAIRVIEW,MT,592
FAIRVIEW,NC,287
FAIRVIEW,OK,737
FAIRVIEW,OR,970
FAIRVIEW,PA,164
FAIRVIEW,TN,370
FAIRVIEW,UT,846
FAIRVIEW,WV,265
FAIRVIEW,WY,831
FAIRVIEW VILLAGE,PA,194
FAIRWATER,WI,539
FAISON,NC,283
FAITH,NC,280
FAITH,SD,576
FAJARDO,PR,007
FALCON,KY,414
FALCON,MO,654
FALCON,NC,283
FALCON HEIGHTS,TX,785
FALCONER,NY,147
FALFURRIAS,TX,783
FALKLAND,NC,278
FALKNER,MS,386
FALKVILLE,AL,356
FALL BRANCH,TN,376
FALL CITY,WA,980
FALL CREEK,WI,547
FALL RIVER,KS,670
FALL RIVER,MA,027
FALL RIVER,WI,539
FALL RIVER MILLS,CA,960
FALL ROCK,KY,409
FALLBROOK,CA,920
FALLENTIMBER,PA,166
FALLING ROCK,WV,250
FALLING WATERS,WV,254
FALLON,MT,593
FALLON,NV,894
FALLS,PA,186
FALLS CHURCH,VA,220
FALLS CITY,NE,683
FALLS CITY,OR,973
FALLS CITY,TX,781
FALLS CREEK,PA,158
FALLS MILLS,VA,246
FALLS OF ROUGH,KY,401
FALLS VILLAGE,CT,060
FALLSBURG,NY,127
FALLSTON,MD,210
FALLSTON,NC,280
FALMOUTH,IN,461
FALMOUTH,KY,410
FALMOUTH,MA,025
FALMOUTH,ME,041
FALMOUTH,MI,496
FALSE PASS,AK,995
FALUN,KS,674
FANCHER,NY,144
FANCY FARM,KY,420
FANCY GAP,VA,243
FANNETTSBURG,PA,172
FANNIN,TX,779
FANSHAWE,OK,749
FANWOOD,NJ,070
FAR ROCKAWAY,NY,110
FARBER,MO,633
FARGO,GA,316
FARGO,ND,581
FARGO,OK,738
FARIBAULT,MN,550
FARINA,IL,628
FARLEY,IA,520
FARLEY,MO,640
FARMER,OH,435
FARMER CITY,IL,618
FARMERS,KY,403
FARMERSBURG,IN,478
FARMERSVILLE,CA,932
FARMERSVILLE,IL,625
FARMERSVILLE,TX,754
FARMERVILLE,LA,712
FARMINGDALE,NJ,077
FARMINGDALE,NY,117
FARMINGTON,AR,727
FARMINGTON,CA,952
FARMINGTON,CT,060
FARMINGTON,DE,199
FARMINGTON,GA,306
FARMINGTON,IA,526
FARMINGTON,IL,615
FARMINGTON,KY,420
FARMINGTON,ME,049
FARMINGTON,MI,483
FARMINGTON,MN,550
FARMINGTON,MO,636
FARMINGTON,NH,038
FARMINGTON,NM,874
FARMINGTON,NY,144
FARMINGTON,PA,154
FARMINGTON,UT,840
FARMINGTON,WA,991
FARMINGTON,WV,265
FARMINGTON HILLS,MI,481
FARMINGVILLE,NY,117
FARMLAND,IN,473
FARMVILLE,NC,278
FARMVILLE,VA,239
FARNAM,NE,690
FARNER,TN,373
FARNHAM,VA,224
FARNHAMVILLE,IA,505
FARNSWORTH,TX,790
FARRAGUT,IA,516
FARRELL,MS,386
FARRELL,PA,161
FARSON,WY,829
FARWELL,MI,486
FARWELL,NE,688
FARWELL,TX,793
FATE,TX,751
FAUCETT,MO,644
FAULKNER,MD,206
FAULKTON,SD,574
FAUNSDALE,AL,367
FAWNSKIN,CA,923
FAY,OK,736
FAYETTE,AL,355
FAYETTE,IA,521
FAYETTE,MO,652
FAYETTE,MS,390
FAYETTE,NY,130
FAYETTE,OH,435
FAYETTE CITY,PA,154
FAYETTEVILLE,AR,727
FAYETTEVILLE,GA,302
FAYETTEVILLE,NC,283
FAYETTEVILLE,NY,130
FAYETTEVILLE,OH,451
FAYETTEVILLE,PA,172
FAYETTEVILLE,TN,373
FAYETTEVILLE,TX,789
FAYETTEVILLE,WV,258
FAYVILLE,MA,017
FAYWOOD,NM,880
FEASTERVILLE TREVOSE,PA,190
FEDERAL WAY,WA,980
FEDERALSBURG,MD,216
FEDSCREEK,KY,415
FEESBURG,OH,451
FELCH,MI,498
FELDA,FL,339
FELICITY,OH,451
FELLOWS,CA,932
FELLSMERE,FL,329
FELT,OK,739
FELTON,CA,950
FELTON,DE,199
FELTON,GA,301
FELTON,MN,565
FELTON,PA,173
FELTS MILLS,NY,136
FENCE,WI,541
FENCE LAKE,NM,873
FENNIMORE,WI,538
FENNVILLE,MI,494
FENTON,IA,505
FENTON,LA,706
FENTON,MI,484
FENTON,MO,630
FENTRESS,TX,786
FENWICK,MI,488
FENWICK,WV,262
FERDINAND,ID,835
FERDINAND,IN,475
FERGUS FALLS,MN,565
FERGUSON,IA,500
FERGUSON,KY,425
FERGUSON,NC,286
FERNANDINA BEACH,FL,320
FERNDALE,CA,955
FERNDALE,NY,127
FERNDALE,PA,189
FERNDALE,WA,982
FERNEY,SD,574
FERNLEY,NV,894
FERNWOOD,ID,838
FERNWOOD,MS,396
FERRIDAY,LA,713
FERRIS,IL,623
FERRIS,TX,751
FERRISBURGH,VT,054
FERRON,UT,845
FERRUM,VA,240
FERRYSBURG,MI,494
FERRYVILLE,WI,546
FERTILE,IA,504
FERTILE,MN,565
FESSENDEN,ND,584
FESTUS,MO,630
FEURA BUSH,NY,120
FIATT,IL,614
FIDDLETOWN,CA,956
FIDELITY,IL,620
FIELDING,UT,843
FIELDON,IL,620
FIELDS LANDING,CA,955
FIFE,WA,984
FIFE LAKE,MI,496
FIFIELD,WI,545
FILER,ID,833
FILLMORE,CA,930
FILLMORE,IL,620
FILLMORE,IN,461
FILLMORE,MO,644
FILLMORE,NY,147
FILLMORE,UT,846
FINCASTLE,VA,240
FINCHVILLE,KY,400
FINDLAY,IL,625
FINDLAY,OH,458
FINDLEY LAKE,NY,147
FINE,NY,136
FINGAL,ND,580
FINGER,TN,383
FINGERVILLE,SC,293
FINKSBURG,MD,210
FINLAND,MN,556
FINLAYSON,MN,557
FINLEY,CA,954
FINLEY,ND,582
FINLEY,OK,745
FINLEY,TN,380
FINLEYVILLE,PA,153
FIREBAUGH,CA,936
FIREBRICK,KY,411
FIRESTEEL,SD,576
FIRESTONE,CO,805
FIRTH,ID,832
FIRTH,NE,683
FISCHER,TX,786
FISH CAMP,CA,936
FISH CREEK,WI,542
FISHER,AR,724
FISHER,IL,618
FISHER,LA,714
FISHER,MN,567
FISHERS,IN,460
FISHERS,NY,144
FISHERS HILL,VA,226
FISHERS ISLAND,NY,063
FISHERS LANDING,NY,136
FISHERSVILLE,VA,229
FISHERTOWN,PA,155
FISHERVILLE,KY,400
FISHING CREEK,MD,216
FISHKILL,NY,125
FISHS EDDY,NY,137
FISHTAIL,MT,590
FISK,MO,639
FISKDALE,MA,015
FISKEVILLE,RI,028
FISTY,KY,417
FITCHBURG,MA,014
FITHIAN,IL,618
FITTSTOWN,OK,748
FITZGERALD,GA,317
FITZHUGH,OK,748
FITZPATRICK,AL,360
FITZWILLIAM,NH,034
FIVE POINTS,AL,368
FIVE POINTS,CA,936
FLAG POND,TN,376
FLAGLER,CO,808
FLAGLER BEACH,FL,321
FLAGSTAFF,AZ,860
FLAGTOWN,NJ,088
FLANAGAN,IL,617
FLANDERS,NJ,078
FLANDREAU,SD,570
FLASHER,ND,585
FLAT,TX,765
FLAT ROCK,AL,359
FLAT ROCK,IL,624
FLAT ROCK,IN,472
FLAT ROCK,MI,481
FLAT ROCK,OH,448
FLATGAP,KY,412
FLATONIA,TX,789
FLATWOODS,KY,411
FLATWOODS,WV,266
FLAXVILLE,MT,592
FLEETVILLE,PA,184
FLEETWOOD,PA,195
FLEISCHMANNS,NY,124
FLEMING,CO,807
FLEMING,PA,168
FLEMING ISLAND,FL,320
FLEMINGSBURG,KY,410
FLEMINGTON,MO,656
FLEMINGTON,NJ,088
FLEMINGTON,WV,263
FLENSBURG,MN,563
FLETCHER,NC,287
FLETCHER,OK,735
FLINT,MI,485
FLINT,TX,757
FLINT HILL,VA,226
FLINTHILL,MO,633
FLINTON,PA,166
FLINTSTONE,GA,307
FLINTSTONE,MD,215
FLINTVILLE,TN,373
FLIPPIN,AR,726
FLOM,MN,565
FLOMATON,AL,364
FLOODWOOD,MN,557
FLORA,IL,628
FLORA,IN,469
FLORA,LA,714
FLORA,MS,390
FLORA VISTA,NM,874
FLORAHOME,FL,321
FLORAL,AR,725
FLORAL CITY,FL,344
FLORAL PARK,NY,110
FLORALA,AL,364
FLORENCE,AL,356
FLORENCE,AZ,851
FLORENCE,CO,812
FLORENCE,IN,470
FLORENCE,KS,668
FLORENCE,KY,410
FLORENCE,MO,653
FLORENCE,MS,390
FLORENCE,MT,598
FLORENCE,OR,974
FLORENCE,SC,295
FLORENCE,SD,572
FLORENCE,TX,765
FLORENCE,VT,057
FLORENCE,WI,541
FLORESVILLE,TX,781
FLORHAM PARK,NJ,079
FLORIDA,NY,109
FLORIDA,PR,006
FLORIEN,LA,714
FLORISSANT,CO,808
FLORISSANT,MO,630
FLOSSMOOR,IL,604
FLOURTOWN,PA,190
FLOVILLA,GA,302
FLOWER MOUND,TX,750
FLOWERY BRANCH,GA,305
FLOWOOD,MS,392
FLOYD,IA,504
FLOYD,NM,881
FLOYD,VA,240
FLOYDADA,TX,792
FLOYDS KNOBS,IN,471
FLUKER,LA,704
FLUSHING,MI,484
FLUSHING,NY,113
FLUVANNA,TX,795
FLYNN,TX,778
FOGELSVILLE,PA,180
FOLCROFT,PA,190
FOLEY,AL,365
FOLEY,MN,563
FOLKSTON,GA,315
FOLLANSBEE,WV,260
FOLLETT,TX,790
FOLLY BEACH,SC,294
FOLSOM,CA,956
FOLSOM,LA,704
FOLSOM,NM,884
FOLSOM,PA,190
FOLSOM,WV,263
FOND DU LAC,WI,549
FONDA,IA,505
FONDA,NY,120
FONTANA,CA,923
FONTANA,KS,660
FONTANA,WI,531
FONTANA DAM,NC,287
FONTANELLE,IA,508
FONTANET,IN,478
FOOSLAND,IL,618
FOOTVILLE,WI,535
FORBES ROAD,PA,156
FORBESTOWN,CA,959
FORCE,PA,158
FORD,WA,990
FORD CITY,PA,162
FORDLAND,MO,656
FORDOCHE,LA,707
FORDS,NJ,088
FORDSVILLE,KY,423
FORDVILLE,ND,582
FORDYCE,AR,717
FORDYCE,NE,687
FOREMAN,AR,718
FOREST,IN,460
FOREST,LA,712
FOREST,MS,390
FOREST,OH,458
FOREST,VA,245
FOREST CITY,IA,504
FOREST CITY,IL,615
FOREST CITY,MO,644
FOREST CITY,NC,280
FOREST CITY,PA,184
FOREST DALE,VT,057
FOREST FALLS,CA,923
FOREST GROVE,OR,971
FOREST GROVE,PA,189
FOREST HILL,LA,714
FOREST HILL,MD,210
FOREST HILL,WV,249
FOREST HILLS,NY,113
FOREST HOME,AL,360
FOREST JUNCTION,WI,541
FOREST KNOLLS,CA,949
FOREST LAKE,MN,550
FOREST LAKES,AZ,859
FOREST PARK,GA,302
FOREST PARK,IL,601
FOREST RANCH,CA,959
FOREST RIVER,ND,582
FORESTBURG,TX,762
FORESTDALE,MA,026
FORESTDALE,RI,028
FORESTHILL,CA,956
FORESTON,MN,563
FORESTPORT,NY,133
FORESTVILLE,CA,954
FORESTVILLE,MI,484
FORESTVILLE,NY,140
FORESTVILLE,PA,160
FORESTVILLE,WI,542
FORISTELL,MO,633
FORK,MD,210
FORK,SC,295
FORK UNION,VA,230
FORKED RIVER,NJ,087
FORKLAND,AL,367
FORKS,WA,983
FORKS OF SALMON,CA,960
FORMAN,ND,580
FORMOSO,KS,669
FORNEY,TX,751
FORREST,IL,617
FORREST CITY,AR,723
FORRESTON,IL,610
FORRESTON,TX,760
FORSAN,TX,797
FORSYTH,GA,310
FORSYTH,IL,625
FORSYTH,MO,656
FORSYTH,MT,593
FORT ANN,NY,128
FORT APACHE,AZ,859
FORT ASHBY,WV,267
FORT ATKINSON,IA,521
FORT ATKINSON,WI,535
FORT BAYARD,NM,880
FORT BELVOIR,VA,220
FORT BENNING,GA,319
FORT BENTON,MT,594
FORT BIDWELL,CA,961
FORT BRAGG,CA,954
FORT BRAGG,NC,283
FORT BRANCH,IN,476
FORT BRIDGER,WY,829
FORT CALHOUN,NE,680
FORT CAMPBELL,KY,422
FORT CARSON,CO,809
FORT COBB,OK,730
FORT COLLINS,CO,805
FORT COVINGTON,NY,129
FORT DAVIS,AL,360
FORT DAVIS,TX,797
FORT DEFIANCE,AZ,865
FORT DEPOSIT,AL,360
FORT DODGE,IA,505
FORT DRUM,NY,136
FORT DUCHESNE,UT,840
FORT EDWARD,NY,128
FORT EUSTIS,VA,236
FORT FAIRFIELD,ME,047
FORT GAINES,GA,317
FORT GARLAND,CO,811
FORT GAY,WV,255
FORT GEORGE G MEADE,MD,207
FORT GIBSON,OK,744
FORT GRATIOT,MI,480
FORT GREELY,AK,997
FORT HALL,ID,832
FORT HANCOCK,TX,798
FORT HARRISON,MT,596
FORT HILL,PA,155
FORT HOOD,TX,765
FORT HUACHUCA,AZ,856
FORT IRWIN,CA,923
FORT JOHNSON,NY,120
FORT JONES,CA,960
FORT KENT,ME,047
FORT KENT MILLS,ME,047
FORT KLAMATH,OR,976
FORT KNOX,KY,401
FORT LARAMIE,WY,822
FORT LAUDERDALE,FL,333
FORT LAWN,SC,297
FORT LEAVENWORTH,KS,660
FORT LEE,NJ,070
FORT LEE,VA,238
